-0,40479	-0,02686	-40,47852	-0,26855
-0,40063	-0,02686	-40,06348	-0,26855
-0,39941	-0,02686	-39,94141	-0,26855
-0,39575	-0,02686	-39,57520	-0,26855
-0,39185	-0,02686	-39,18457	-0,26855
-0,39087	-0,02686	-39,08691	-0,26855
-0,38867	-0,02441	-38,86719	-0,24414
-0,38599	-0,02686	-38,59863	-0,26855
-0,38403	-0,02686	-38,40332	-0,26855
-0,38086	-0,02686	-38,08594	-0,26855
-0,37866	-0,02441	-37,86621	-0,24414
-0,37549	-0,02686	-37,54883	-0,26855
-0,37329	-0,02686	-37,32910	-0,26855
-0,37012	-0,02686	-37,01172	-0,26855
-0,36865	-0,02441	-36,86523	-0,24414
-0,36597	-0,02441	-36,59668	-0,24414
-0,36304	-0,02441	-36,30371	-0,24414
-0,36060	-0,02686	-36,05957	-0,26855
-0,35815	-0,02441	-35,81543	-0,24414
-0,35400	-0,02441	-35,40039	-0,24414
-0,35254	-0,02441	-35,25391	-0,24414
-0,35010	-0,02441	-35,00977	-0,24414
-0,34790	-0,02441	-34,79004	-0,24414
-0,34570	-0,02441	-34,57031	-0,24414
-0,34204	-0,02441	-34,20410	-0,24414
-0,33984	-0,02441	-33,98438	-0,24414
-0,33667	-0,02441	-33,66699	-0,24414
-0,33521	-0,02441	-33,52051	-0,24414
-0,33325	-0,02441	-33,32520	-0,24414
-0,32910	-0,02441	-32,91016	-0,24414
-0,32642	-0,02197	-32,64160	-0,21973
-0,32422	-0,02197	-32,42188	-0,21973
-0,32129	-0,02197	-32,12891	-0,21973
-0,31982	-0,02197	-31,98242	-0,21973
-0,31763	-0,02197	-31,76270	-0,21973
-0,31372	-0,02441	-31,37207	-0,24414
-0,31250	-0,02197	-31,25000	-0,21973
-0,30859	-0,02197	-30,85938	-0,21973
-0,30786	-0,02197	-30,78613	-0,21973
-0,30493	-0,02197	-30,49316	-0,21973
-0,30200	-0,02197	-30,20020	-0,21973
-0,29883	-0,02197	-29,88281	-0,21973
-0,29614	-0,02197	-29,61426	-0,21973
-0,29370	-0,02197	-29,37012	-0,21973
-0,29199	-0,02197	-29,19922	-0,21973
-0,28833	-0,02197	-28,83301	-0,21973
-0,28564	-0,02197	-28,56445	-0,21973
-0,28418	-0,01953	-28,41797	-0,19531
-0,28052	-0,02197	-28,05176	-0,21973
-0,27954	-0,01953	-27,95410	-0,19531
-0,27686	-0,01953	-27,68555	-0,19531
-0,27344	-0,01953	-27,34375	-0,19531
-0,27051	-0,01953	-27,05078	-0,19531
-0,26904	-0,01953	-26,90430	-0,19531
-0,26587	-0,01953	-26,58691	-0,19531
-0,26343	-0,01953	-26,34277	-0,19531
-0,25952	-0,01953	-25,95215	-0,19531
-0,25806	-0,01953	-25,80566	-0,19531
-0,25439	-0,01953	-25,43945	-0,19531
-0,25342	-0,01953	-25,34180	-0,19531
-0,25000	-0,01953	-25,00000	-0,19531
-0,24756	-0,01709	-24,75586	-0,17090
-0,24512	-0,01709	-24,51172	-0,17090
-0,24292	-0,01709	-24,29199	-0,17090
-0,24146	-0,01953	-24,14551	-0,19531
-0,23804	-0,01953	-23,80371	-0,19531
-0,23560	-0,01953	-23,55957	-0,19531
-0,23267	-0,01953	-23,26660	-0,19531
-0,22925	-0,01709	-22,92480	-0,17090
-0,22803	-0,01709	-22,80273	-0,17090
-0,22437	-0,01709	-22,43652	-0,17090
-0,22192	-0,01709	-22,19238	-0,17090
-0,21973	-0,01709	-21,97266	-0,17090
-0,21680	-0,01709	-21,67969	-0,17090
-0,21387	-0,01709	-21,38672	-0,17090
-0,21191	-0,01709	-21,19141	-0,17090
-0,20947	-0,01709	-20,94727	-0,17090
-0,20654	-0,01709	-20,65430	-0,17090
-0,20410	-0,01709	-20,41016	-0,17090
-0,20117	-0,01709	-20,11719	-0,17090
-0,19897	-0,01709	-19,89746	-0,17090
-0,19653	-0,01709	-19,65332	-0,17090
-0,19336	-0,01709	-19,33594	-0,17090
-0,19141	-0,01465	-19,14063	-0,14648
-0,18823	-0,01465	-18,82324	-0,14648
-0,18604	-0,01465	-18,60352	-0,14648
-0,18311	-0,01465	-18,31055	-0,14648
-0,18066	-0,01465	-18,06641	-0,14648
-0,17822	-0,01465	-17,82227	-0,14648
-0,17554	-0,01465	-17,55371	-0,14648
-0,17407	-0,01465	-17,40723	-0,14648
-0,17017	-0,01465	-17,01660	-0,14648
-0,16870	-0,01465	-16,87012	-0,14648
-0,16650	-0,01465	-16,65039	-0,14648
-0,16333	-0,01465	-16,33301	-0,14648
-0,16016	-0,01465	-16,01563	-0,14648
-0,15771	-0,01465	-15,77148	-0,14648
-0,15576	-0,01465	-15,57617	-0,14648
-0,15186	-0,01465	-15,18555	-0,14648
-0,15088	-0,01465	-15,08789	-0,14648
-0,14819	-0,01221	-14,81934	-0,12207
-0,14575	-0,01465	-14,57520	-0,14648
-0,14282	-0,01465	-14,28223	-0,14648
-0,14063	-0,01465	-14,06250	-0,14648
-0,13770	-0,01221	-13,76953	-0,12207
-0,13550	-0,01221	-13,54980	-0,12207
-0,13159	-0,01221	-13,15918	-0,12207
-0,12964	-0,01221	-12,96387	-0,12207
-0,12720	-0,01221	-12,71973	-0,12207
-0,12500	-0,01221	-12,50000	-0,12207
-0,12134	-0,01221	-12,13379	-0,12207
-0,11914	-0,01221	-11,91406	-0,12207
-0,11792	-0,01221	-11,79199	-0,12207
-0,11450	-0,00977	-11,45020	-0,09766
-0,11084	-0,01221	-11,08398	-0,12207
-0,10962	-0,01221	-10,96191	-0,12207
-0,10742	-0,00977	-10,74219	-0,09766
-0,10474	-0,00977	-10,47363	-0,09766
-0,10229	-0,00977	-10,22949	-0,09766
-0,09814	-0,01221	-9,81445	-0,12207
-0,09644	-0,00977	-9,64355	-0,09766
-0,09253	-0,00977	-9,25293	-0,09766
-0,09131	-0,00977	-9,13086	-0,09766
-0,08838	-0,00977	-8,83789	-0,09766
-0,08594	-0,00977	-8,59375	-0,09766
-0,08398	-0,00977	-8,39844	-0,09766
-0,08179	-0,00732	-8,17871	-0,07324
-0,07788	-0,00732	-7,78809	-0,07324
-0,07690	-0,00732	-7,69043	-0,07324
-0,07275	-0,00732	-7,27539	-0,07324
-0,07007	-0,00732	-7,00684	-0,07324
-0,06934	-0,00732	-6,93359	-0,07324
-0,06567	-0,00732	-6,56738	-0,07324
-0,06274	-0,00732	-6,27441	-0,07324
-0,06104	-0,00732	-6,10352	-0,07324
-0,05786	-0,00488	-5,78613	-0,04883
-0,05566	-0,00732	-5,56641	-0,07324
-0,05249	-0,00488	-5,24902	-0,04883
