voltage voltage_error current current_error
1	0,081649913	0,0002	0,000816497
2	0,081650679	0,0004	0,000816497
3	0,081651954	0,0006	0,000816497
4	0,08165374	0,0008	0,000816497
5	0,081656037	0,0009	0,000816497
6	0,081658843	0,0011	0,000816497
7	0,08166216	0,0013	0,000816497
8	0,081665986	0,0015	0,000816497
9	0,081670323	0,0017	0,000816497
10	0,08167517	0,0019	0,000816497
11	0,081680526	0,0021	0,000816497
12	0,081686392	0,0023	0,000816497
13	0,081692768	0,0025	0,000816497
14	0,081699653	0,0027	0,000816497
15	0,081707048	0,0029	0,000816497
16	0,081714952	0,0031	0,000816498
17	0,081723365	0,0034	0,000816498
18	0,081732287	0,0038	0,000816498
19	0,081741717	0,00099	0,000816497
20	0,081751656	0,0128	0,000816513
20,5	0,081756817	0,0144	0,000816518
21	0,081762104	0,0162	0,000816523
21,5	0,081767519	0,0175	0,000816528
22	0,08177306	0,0193	0,000816535
22,5	0,081778728	0,021	0,000816542
23	0,081784524	0,0226	0,000816549
23,5	0,081790446	0,024	0,008164972
24	0,081796495	0,027	0,008164973
24,5	0,081802672	0,029	0,008164974
25	0,081808975	0,032	0,008164976
25,5	0,081815405	0,035	0,008164978
26	0,081821961	0,038	0,008164981
26,5	0,081828645	0,514	0,008167662
27	0,081835455	0,536	0,008167897
27,5	0,081842392	0,562	0,008168189
28	0,081849455	0,582	0,008168422
30	0,081878976	0,673	0,008169587
32	0,08191052	0,757	0,008170812
34	0,081944087	0,829	0,008171977
36	0,081979672	0,89	0,008173046
38	0,082017275	0,944	0,008174056
40	0,082056891	0,987	0,008174902
42	0,082098518	1,027	0,008175724
44	0,082142153	1,066	0,008176555
46	0,082187793	1,096	0,008177216
48	0,082235434	1,125	0,008177873
50	0,082285074	1,148	0,008178406
52	0,082336707	1,17	0,008178925
54	0,082390331	1,19	0,008179406
56	0,082445942	1,208	0,008179846
58	0,082503535	1,225	0,008180267
60	0,082563107	1,241	0,008180669
65	0,082720664	1,283	0,008181749
70	0,08289049	1,326	0,008182891
75	0,083072508	1,372	0,008184155
80	0,08326664	1,419	0,008185491
85	0,0834728	1,472	0,008187051
90	0,0836909	1,526	0,008188698
95	0,083920846	1,588	0,008190663
100	0,084162541	1,653	0,008192806
